-79.4788618,43.8336956,-79.4908618,43.8216956
-79.4788618,43.8456956,-79.4908618,43.8336956
-79.4788618,43.8576956,-79.4908618,43.8456956
-79.4788618,43.8696956,-79.4908618,43.8576956
-79.4788618,43.8816956,-79.4908618,43.8696956
-79.4788618,43.893695599999994,-79.4908618,43.88169559999999
-79.4788618,43.905695599999994,-79.4908618,43.893695599999994
-79.4788618,43.917695599999995,-79.4908618,43.905695599999994
-79.4788618,43.9776956,-79.4908618,43.9656956
-79.4668618,43.8336956,-79.4788618,43.8216956
-79.4668618,43.8456956,-79.4788618,43.8336956
-79.4668618,43.8576956,-79.4788618,43.8456956
-79.4668618,43.8696956,-79.4788618,43.8576956
-79.4668618,43.9776956,-79.4788618,43.9656956
-79.4548618,43.9776956,-79.4668618,43.9656956
-79.4428618,43.9776956,-79.4548618,43.9656956
-79.4188618,43.8336956,-79.4308618,43.8216956
-79.4068618,43.8336956,-79.4188618,43.8216956
-79.3948618,43.8336956,-79.4068618,43.8216956
-79.3828618,43.8336956,-79.3948618,43.8216956
-79.3828618,43.953695599999996,-79.3948618,43.941695599999996
-79.3708618,43.8336956,-79.3828618,43.8216956
-79.3708618,43.905695599999994,-79.3828618,43.893695599999994
-79.3708618,43.917695599999995,-79.3828618,43.905695599999994
-79.3708618,43.929695599999995,-79.3828618,43.917695599999995
-79.3708618,43.941695599999996,-79.3828618,43.929695599999995
-79.3708618,43.953695599999996,-79.3828618,43.941695599999996
-79.3708618,43.9656956,-79.3828618,43.953695599999996
-79.3708618,43.9776956,-79.3828618,43.9656956
