lat,lon,sz,names,len_cat
-33.9109984,151.2361351,2,Prince Street (907),a
-33.9109971,151.235893,2,Alison Road (073),a
-33.9109971,151.235893,2,Alison Road (327),a
-33.9109969,151.1949206,2,Bourke Road (307),a
-33.9109969,151.1949206,2,Bourke Road (761),a
-33.9109909,151.1742324,2,Unwins Bridge Road (542),a
-33.9109838,151.2361401,2,Prince Street (804),a
-33.9109823,151.2412386,2,Frances Street (002),a
-33.9109823,151.2412386,2,Frances Street (695),a
-33.9109823,151.2412386,2,Frances Street (701),a
-33.9109724,151.2358696,2,Alison Road (392),a
-33.9109724,151.2358696,2,Alison Road (728),a
-33.9109687,151.2361437,2,Prince Street (382),a
-33.9109681,151.2494938,2,Glebe Street (244),a
-33.9109681,151.2494938,2,Glebe Street (836),a
-33.9109597,151.1767948,2,Campbell Street (210),a
-33.9109465,151.2361479,2,Prince Street (618),a
-33.9109465,151.2361479,2,Prince Street (709),a
-33.9109465,151.2361479,2,Prince Street (717),a
-33.9109465,151.2361479,2,Prince Street (896),a
-33.9109465,151.2361479,2,Prince Street (904),a
-33.9109374,151.2062902,2,Rothschild Avenue (573),a
-33.9109371,151.1966736,2,Collins Street (076),a
-33.9109309,151.2436073,2,Avoca Street (322),a
-33.9109285,151.2063536,2,Rothschild Avenue (500),a
-33.9109226,151.1782404,2,Lackey Street (392),a
-33.9109226,151.1782404,2,Lackey Street (694),a
-33.9109109,151.1949988,2,Bourke Road (117),a
-33.9109109,151.1949988,2,Bourke Road (523),a
-33.9109109,151.1949988,2,Huntley Street (158),a
-33.9109067,151.2251839,2,Doncaster Avenue (118),a
-33.9109067,151.2251839,2,Doncaster Avenue (819),a
-33.9109067,151.2251839,2,Doncaster Avenue (830),a
-33.9109067,151.2251839,2,Doncaster Avenue (830),a
-33.910898,151.2230631,2,Anzac Parade (163),a
-33.910898,151.2230631,2,Anzac Parade (724),a
-33.910898,151.2230631,2,Anzac Parade (730),a
-33.9108895,151.243629,2,Avoca Street (244),a
-33.9108878,151.2001436,2,Queen Street (379),a
-33.9108863,151.2382572,2,Church Street (196),a
-33.9108863,151.2382572,2,Church Street (308),a
-33.9108863,151.2382572,2,Church Street (629),a
-33.9108845,151.1660224,2,Cadogan Lane (179),a
-33.9108845,151.1660224,2,Cadogan Lane (934),a
-33.9108802,151.207525,2,Epsom Road (599),a
-33.9108795,151.2078644,2,Fuse Street (980),a
-33.9108759,151.2021137,2,Reserve Street (616),a
-33.9108655,151.2062681,2,Rothschild Avenue (129),a
-33.9108599,151.2356274,2,Alison Road (391),a
-33.9108523,151.20788,2,Fuse Street (800),a
-33.9108424,151.2020225,2,Reserve Street (486),a
-33.9108424,151.2020225,2,Reserve Street (733),a
-33.9108422,151.2402299,2,Abbey Street (170),a
-33.9108422,151.2402299,2,Frances Street (001),a
-33.9108294,151.2064029,2,Rothschild Avenue (881),a
-33.9108269,151.2062508,2,Rothschild Avenue (868),a
-33.9108179,151.1674047,2,Sloane Lane (949),a
-33.9108098,151.2168632,2,Lenthall Street (668),a
-33.9108089,151.2357,2,Alison Road (397),a
-33.9108089,151.2357,2,Alison Road (888),a
-33.9108039,151.206424,2,Rothschild Avenue (579),a
-33.9108006,151.2399198,2,Frances Street (000),a
-33.9107983,151.206236,2,Rothschild Avenue (352),a
-33.9107926,151.1793525,2,Applebee Street (500),a
-33.9107926,151.1793525,2,Short Street (429),a
-33.9107906,151.167437,2,Saywell Street (521),a
-33.9107906,151.167437,2,Sloane Lane (095),a
-33.9107906,151.167437,2,Sloane Lane (200),a
-33.9107906,151.167437,2,Sloane Lane (950),a
-33.9107904,151.2436624,2,Avoca Street (760),a
-33.9107904,151.2436624,2,Avoca Street (911),a
-33.910787,151.1964504,2,Collins Street (287),a
-33.910787,151.1964504,2,Collins Street (624),a
-33.9107866,151.1981712,2,O'Riordan Street (877),a
-33.9107866,151.1981712,2,O'Riordan Street (926),a
-33.9107768,151.2169212,2,Lenthall Street (317),a
-33.9107689,151.176545,2,Campbell Street (208),a
-33.9107593,151.2494479,2,Glebe Street (243),a
-33.9107593,151.2494479,2,Glebe Street (518),a
-33.9107526,151.2067077,2,Epsom Road (602),a
-33.9107382,151.2245385,2,Darling Lane (305),a
-33.9107382,151.2245385,2,Darling Lane (333),a
-33.9107378,151.2252149,2,Doncaster Avenue (086),a
-33.9107378,151.2252149,2,Doncaster Avenue (253),a
-33.9107378,151.2252149,2,Doncaster Avenue (487),a
-33.9107314,151.2169969,2,Lenthall Street (670),a
-33.9107303,151.2388108,2,Frances Lane (174),a
-33.9107303,151.2388108,2,Frances Lane (388),a
-33.9107293,151.2436774,2,Avoca Street (910),a
-33.910729,151.2065507,2,Epsom Road (601),a
-33.9107288,151.215733,2,Virginia Street (907),a
-33.910725,151.2084845,2,Rose Valley Way (969),a
-33.9107226,151.2394266,2,Frances Street (315),a
-33.9107165,151.2393838,2,Frances Street (443),a
-33.9107163,151.1763588,2,Campbell Street (079),a
-33.9107105,151.1762083,2,Brown Street (996),a
-33.9107103,151.239341,2,Cook Street (186),a
-33.9107103,151.239341,2,Cook Street (617),a
-33.9107103,151.239341,2,Cook Street (712),a
-33.9107103,151.239341,2,Frances Street (117),a
-33.9107103,151.239341,2,Frances Street (692),a
-33.9107103,151.239341,2,Frances Street (698),a
-33.9107103,151.239341,2,Frances Street (999),a
-33.9107047,151.235537,2,Alison Road (706),a
-33.9107025,151.2392698,2,Frances Street (445),a
-33.9107025,151.2392698,2,Frances Street (777),a
-33.9106995,151.206293,2,Epsom Road (533),a
-33.9106924,151.217179,2,McDougall Street (336),a
-33.9106866,151.2061755,2,Epsom Road (600),a
-33.9106866,151.2061755,2,Rothschild Avenue (474),a
-33.9106866,151.2061755,2,Rothschild Avenue (867),a
-33.9106788,151.1764484,2,Campbell Street (185),a
-33.9106788,151.1764484,2,Campbell Street (207),a
-33.9106788,151.1764484,2,Hutchinson Street (387),a
-33.9106752,151.1762576,2,Brown Street (068),a
-33.9106669,151.2015924,2,Reserve Street (731),a
-33.9106575,151.2382854,2,Church Street (126),a
-33.9106575,151.2382854,2,Church Street (336),a
-33.9106572,151.2466984,2,St Marks Road (120),a
-33.9106569,151.2102303,2,Peters Street (123),a
-33.9106553,151.1765433,2,Hutchinson Street (060),a
-33.9106553,151.1765433,2,Hutchinson Street (060),a
-33.9106553,151.1765433,2,Hutchinson Street (866),a
-33.9106536,151.238826,2,Frances Street (004),a
-33.9106536,151.238826,2,Frances Street (122),a
-33.910652,151.1762889,2,Campbell Street (251),a
-33.9106461,151.1764125,2,Campbell Street (540),a
-33.9106461,151.1764125,2,Campbell Street (832),a
-33.9106454,151.2057854,2,Epsom Road (519),a
-33.9106454,151.2057854,2,Epsom Road (621),a
-33.9106298,151.2393478,2,Cook Street (709),a
-33.9106277,151.174757,2,Unwins Bridge Road (451),a
-33.9106277,151.174757,2,Unwins Bridge Road (564),a
-33.9106273,151.2412967,2,The Avenue (075),a
-33.910615,151.2099136,2,Letitia Street (760),a
-33.9106137,151.2171945,2,Lenthall Street (845),a
-33.9106048,151.2061274,2,Joynton Avenue (669),a
-33.9106023,151.1657035,2,Cadogan Street (220),a
-33.9105988,151.2172191,2,Lenthall Street (654),a
-33.9105978,151.2170932,2,McDougall Street (252),a
-33.9105975,151.2053647,2,Mentmore Avenue (216),a
-33.9105958,151.2012412,2,Victoria Street (474),a
-33.9105958,151.2012412,2,Victoria Street (589),a
-33.9105917,151.2383651,2,Frances Street (776),a
-33.9105849,151.206119,2,Joynton Avenue (436),a
-33.9105823,151.2382947,2,Church Street (439),a
-33.9105823,151.2382947,2,Church Street (630),a
-33.9105806,151.2012466,2,Victoria Street (854),a
-33.9105806,151.2012466,2,Victoria Street (865),a
-33.9105803,151.2172495,2,Lenthall Street (304),a
-33.910576,151.2466239,2,Chapel Street (521),a
-33.9105759,151.2013799,2,Reserve Street (020),a
-33.9105733,151.217072,2,McDougall Street (331),a
-33.9105635,151.201351,2,Reserve Street (488),a
-33.9105531,151.1670637,2,Sloane Street (311),a
-33.9105531,151.1670637,2,Sloane Street (670),a
-33.9105523,151.1944359,2,Huntley Street (966),a
-33.9105505,151.2013206,2,Reserve Street (618),a
-33.9105439,151.1761833,2,Campbell Street (053),a
-33.9105439,151.1761833,2,Campbell Street (333),a
-33.9105294,151.2099598,2,Peters Street (482),a
-33.910528,151.2012643,2,Reserve Street (881),a
-33.910528,151.2012643,2,Reserve Street (881),a
-33.910528,151.2012643,2,Victoria Street (853),a
-33.9105201,151.1671015,2,Saywell Street (147),a
-33.9105201,151.1671015,2,Sloane Street (312),a
-33.9105069,151.2098989,2,Peters Street (481),a
-33.9105058,151.2173723,2,Lenthall Street (139),a
-33.9105015,151.2060884,2,Joynton Avenue (668),a
-33.910501,151.209825,2,Peters Street (471),a
-33.9104902,151.2011758,2,Reserve Street (487),a
-33.9104899,151.2383116,2,Church Street (572),a
-33.910477,151.1762422,2,Campbell Street (217),a
-33.910476,151.2196511,2,Sherwood Street (352),a
-33.910476,151.2196511,2,Sherwood Street (400),a
-33.9104739,151.2012809,2,Victoria Street (592),a
-33.9104739,151.2012809,2,Victoria Street (875),a
-33.9104706,151.2081003,2,Fuse Street (331),a
-33.9104706,151.2081003,2,Fuse Street (802),a
-33.9104575,151.1774353,2,Lackey Street (013),a
-33.9104566,151.2042877,2,Dunning Avenue (504),a
-33.9104489,151.2012891,2,Victoria Street (475),a
-33.9104416,151.2136424,2,Dowling Lane (041),a
-33.9104416,151.2136424,2,Dowling Lane (566),a
-33.9104416,151.2136424,2,Dowling Lane (566),a
-33.9104415,151.2231196,2,Anzac Parade (731),a
-33.9104338,151.237309,2,Frances Street (865),a
-33.9104257,151.2081261,2,Fuse Street (168),a
-33.9104202,151.2352893,2,Alison Road (793),a
-33.9104182,151.200809,2,Victoria Lane (481),a
-33.9104182,151.200809,2,Victoria Lane (481),a
-33.9104182,151.200809,2,Victoria Lane (798),a
-33.9104155,151.177402,2,Hutchinson Street (391),a
-33.9104155,151.177402,2,Hutchinson Street (764),a
-33.9104155,151.177402,2,Hutchinson Street (930),a
-33.9104155,151.177402,2,Lackey Street (220),a
-33.9104155,151.177402,2,Lackey Street (987),a
-33.9104102,151.1750697,2,Unwins Bridge Road (955),a
-33.9104017,151.2008147,2,Victoria Lane (994),a
-33.9104008,151.2184012,2,Milroy Avenue (131),a
-33.9103928,151.2060667,2,Joynton Avenue (433),a
-33.9103823,151.2252903,2,Doncaster Avenue (010),a
-33.9103823,151.2252903,2,Doncaster Avenue (736),a
-33.9103823,151.2252903,2,Doncaster Avenue (743),a
-33.9103706,151.2368912,2,Frances Street (070),a
-33.9103706,151.2368912,2,Frances Street (997),a
-33.910369,151.2437565,2,Avoca Street (902),a
-33.91036,151.2368094,2,Frances Street (069),a
-33.91036,151.2368094,2,Frances Street (069),a
-33.91036,151.2368094,2,Frances Street (807),a
-33.9103599,151.2176125,2,Lenthall Street (657),a
-33.9103585,151.1751476,2,Unwins Bridge Road (498),a
-33.9103585,151.1751476,2,Unwins Bridge Road (539),a
-33.9103572,151.2252956,2,Doncaster Avenue (108),a
-33.9103572,151.2252956,2,Doncaster Avenue (232),a
-33.9103572,151.2252956,2,Doncaster Avenue (275),a
-33.9103572,151.2252956,2,Doncaster Avenue (275),a
-33.9103538,151.2367389,2,Frances Street (685),a
-33.9103538,151.2367389,2,Frances Street (685),a
-33.9103497,151.1955208,2,Bourke Road (771),a
-33.9103473,151.2008387,2,Victoria Lane (098),a
-33.9103473,151.2008387,2,Victoria Lane (608),a
-33.9103473,151.2008387,2,Victoria Lane (608),a
-33.9103473,151.2008387,2,Victoria Lane (615),a
-33.9103473,151.2008387,2,Victoria Lane (982),a
-33.9103407,151.2365937,2,Frances Street (068),a
-33.9103407,151.2365937,2,Frances Street (688),a
-33.9103407,151.2365937,2,Frances Street (995),a
-33.9103348,151.2365417,2,Frances Street (071),a
-33.9103348,151.2365417,2,Frances Street (686),a
-33.9103348,151.2365417,2,Frances Street (809),a
-33.9103125,151.2363702,2,Frances Street (314),a
-33.9103125,151.2363702,2,Frances Street (959),a
-33.9103073,151.206067,2,Joynton Avenue (551),a
-33.9103067,151.1956908,2,Collins Street (316),a
-33.9103056,151.1760745,2,Campbell Street (050),a
-33.9103056,151.1760745,2,Campbell Street (194),a
-33.9103023,151.2091842,2,George Julius Avenue (759),a
-33.9102999,151.2362755,2,Prince Street (708),a
-33.9102999,151.2362755,2,Prince Street (895),a
-33.9102817,151.2093831,2,Peters Street (478),a
-33.9102754,151.1759158,2,Campbell Street (571),a
-33.9102664,151.2092435,2,George Julius Avenue (202),a
-33.9102588,151.1754154,2,Unwins Bridge Road (478),a
-33.9102588,151.1754154,2,Unwins Bridge Road (922),a
