lat,lon,sz,names,len_cat,street,street_nodes,street_id,node_id,source_city,source_city_id
44.0366302,-79.3361782,2,Greenvalley Circle (940),a,Greenvalley Circle,70,5408450,92338940,Whitchurch-Stouffville,37999
44.0366318,-79.3050521,2,Greenan Road (032),a,Greenan Road,58,5408644,93451032,Whitchurch-Stouffville,37999
44.0366588,-79.2708178,2,Ninth Line (814),a,Ninth Line,382,15266970,425035814,Whitchurch-Stouffville,37999
44.036667,-79.3007579,2,Felcher Boulevard (223),a,Felcher Boulevard,41,5408362,91787223,Whitchurch-Stouffville,37999
44.0366764,-79.3026047,2,Aurora Road (745),a,Aurora Road,275,5408407,92125745,Whitchurch-Stouffville,37999
44.03668,-79.27616,2,Audreys Way (122),a,Audreys Way,41,5408441,92290122,Whitchurch-Stouffville,37999
44.03668,-79.27616,2,Audreys Way (173),a,Audreys Way,41,5408441,92290173,Whitchurch-Stouffville,37999
44.03668,-79.27616,2,Forest Lane (444),a,Forest Lane,8,5408681,93608444,Whitchurch-Stouffville,37999
44.0367,-79.27711,2,Spruce Avenue (114),a,Spruce Avenue,12,5408582,93181114,Whitchurch-Stouffville,37999
44.03671,-79.31133,2,Ballyview Court (232),a,Ballyview Court,12,5408474,92525232,Whitchurch-Stouffville,37999
44.03671,-79.27313,2,Park Lane (860),a,Park Lane,17,5408518,92763860,Whitchurch-Stouffville,37999
44.03671,-79.27313,2,Park Lane (876),a,Park Lane,17,5408518,92763876,Whitchurch-Stouffville,37999
44.03671,-79.27313,2,Terraces (720),a,Terraces,2,5408631,93400720,Whitchurch-Stouffville,37999
44.0367179,-79.2747224,2,Balson Boulevard (746),a,Balson Boulevard,14,5408554,92983746,Whitchurch-Stouffville,37999
44.0367219,-79.305062,2,Greenan Road (033),a,Greenan Road,58,5408644,93451033,Whitchurch-Stouffville,37999
44.0367482,-79.3007681,2,Felcher Boulevard (224),a,Felcher Boulevard,41,5408362,91787224,Whitchurch-Stouffville,37999
44.0367687,-79.3419901,2,Greenvalley Circle (001),a,Greenvalley Circle,70,5408450,92339001,Whitchurch-Stouffville,37999
44.03677,-79.27572,2,Audreys Way (124),a,Audreys Way,41,5408441,92290124,Whitchurch-Stouffville,37999
44.03677,-79.27572,2,Audreys Way (144),a,Audreys Way,41,5408441,92290144,Whitchurch-Stouffville,37999
44.03677,-79.27572,2,East Dale (364),a,East Dale,6,5408546,92939364,Whitchurch-Stouffville,37999
44.0367841,-79.3362363,2,Greenvalley Circle (942),a,Greenvalley Circle,70,5408450,92338942,Whitchurch-Stouffville,37999
44.0368114,-79.3007787,2,Felcher Boulevard (233),a,Felcher Boulevard,41,5408362,91787233,Whitchurch-Stouffville,37999
44.0368206,-79.3050343,2,Greenan Road (036),a,Greenan Road,58,5408644,93451036,Whitchurch-Stouffville,37999
44.0368265,-79.3416266,2,Greenvalley Circle (002),a,Greenvalley Circle,70,5408450,92339002,Whitchurch-Stouffville,37999
44.0368302,-79.3999599,2,Woodbine Avenue (354),a,Woodbine Avenue,415,5408357,91752354,Whitchurch-Stouffville,37999
44.03684,-79.27531,2,Audreys Way (146),a,Audreys Way,41,5408441,92290146,Whitchurch-Stouffville,37999
44.0368534,-79.2970411,2,Highway 48 (980),a,Highway 48,414,5408374,91899980,Whitchurch-Stouffville,37999
44.0368534,-79.2970411,2,Highway 48 (981),a,Highway 48,414,5408374,91899981,Whitchurch-Stouffville,37999
44.03686,-79.27317,2,Park Lane (861),a,Park Lane,17,5408518,92763861,Whitchurch-Stouffville,37999
44.0368855,-79.3413504,2,Greenvalley Circle (003),a,Greenvalley Circle,70,5408450,92339003,Whitchurch-Stouffville,37999
44.0369,-79.27491,2,Audreys Way (148),a,Audreys Way,41,5408441,92290148,Whitchurch-Stouffville,37999
44.0369098,-79.3049818,2,Greenan Road (038),a,Greenan Road,58,5408644,93451038,Whitchurch-Stouffville,37999
44.0369164,-79.2957461,2,Elliott Street (680),a,Elliott Street,4,5408426,92203680,Whitchurch-Stouffville,37999
44.0369203,-79.300838,2,Felcher Boulevard (234),a,Felcher Boulevard,41,5408362,91787234,Whitchurch-Stouffville,37999
44.03693,-79.27718,2,Spruce Avenue (116),a,Spruce Avenue,12,5408582,93181116,Whitchurch-Stouffville,37999
44.03694,-79.27319,2,Park Lane (862),a,Park Lane,17,5408518,92763862,Whitchurch-Stouffville,37999
44.0369508,-79.3880503,2,St. John's Sideroad (884),a,St. John's Sideroad,126,5408465,92469884,Whitchurch-Stouffville,37999
44.0369564,-79.3363188,2,Greenvalley Circle (944),a,Greenvalley Circle,70,5408450,92338944,Whitchurch-Stouffville,37999
44.03696,-79.27468,2,Audreys Way (151),a,Audreys Way,41,5408441,92290151,Whitchurch-Stouffville,37999
44.0369713,-79.3410609,2,Greenvalley Circle (005),a,Greenvalley Circle,70,5408450,92339005,Whitchurch-Stouffville,37999
44.0369788,-79.3008651,2,Felcher Boulevard (235),a,Felcher Boulevard,41,5408362,91787235,Whitchurch-Stouffville,37999
44.0369871,-79.3218032,2,McCowan Road (710),a,McCowan Road,298,5408388,92013710,Whitchurch-Stouffville,37999
44.0369989,-79.3049169,2,Greenan Road (040),a,Greenan Road,58,5408644,93451040,Whitchurch-Stouffville,37999
44.03701,-79.34613,2,Wolf Run Court (462),a,Wolf Run Court,7,5408556,92992462,Whitchurch-Stouffville,37999
44.03701,-79.34613,2,Wolf Run Court (467),a,Wolf Run Court,7,5408556,92992467,Whitchurch-Stouffville,37999
44.03701,-79.34613,2,Sandy Ridge Court (256),a,Sandy Ridge Court,8,5408690,93645256,Whitchurch-Stouffville,37999
44.03704,-79.27442,2,Audreys Way (152),a,Audreys Way,41,5408441,92290152,Whitchurch-Stouffville,37999
44.03704,-79.27442,2,Audreys Way (154),a,Audreys Way,41,5408441,92290154,Whitchurch-Stouffville,37999
44.03704,-79.27442,2,Autumn Lane (267),a,Autumn Lane,10,5408661,93529267,Whitchurch-Stouffville,37999
44.0370472,-79.3008968,2,Felcher Boulevard (236),a,Felcher Boulevard,41,5408362,91787236,Whitchurch-Stouffville,37999
44.0370472,-79.3008968,2,Aurora Road (746),a,Aurora Road,275,5408407,92125746,Whitchurch-Stouffville,37999
