lat,lon,sz,names,len_cat,street,street_nodes,street_id,node_id,source_city,source_city_id
44.324155,-76.1781938,2,Dempster Lane (453),a,Dempster Lane,11,11393885,221449453,Gananoque,132393
44.3241628,-76.1615995,2,Water Street West (034),a,Water Street West,22,11393900,386144034,Gananoque,132393
44.3241851,-76.1778934,2,Dempster Lane (454),a,Dempster Lane,11,11393885,221449454,Gananoque,132393
44.3241976,-76.1643826,2,Clarence Street (697),a,Clarence Street,10,11393901,221450697,Gananoque,132393
44.3242226,-76.1777562,2,Dempster Lane (455),a,Dempster Lane,11,11393885,221449455,Gananoque,132393
44.3242377,-76.1675103,2,Princess Street (829),a,Princess Street,4,11393902,221450829,Gananoque,132393
44.3242557,-76.1657548,2,Bay Road (088),a,Bay Road,19,11393905,221451088,Gananoque,132393
44.3243222,-76.1776955,2,Dempster Lane (456),a,Dempster Lane,11,11393885,221449456,Gananoque,132393
44.3243254,-76.1816466,2,County Road 2 (761),a,County Road 2,5,11393919,221452761,Gananoque,132393
44.3243323,-76.162712,2,St. Lawrence Street (899),a,St. Lawrence Street,12,11393874,221448899,Gananoque,132393
44.3243489,-76.1626922,2,St. Lawrence Street (394),a,St. Lawrence Street,12,11393874,507085394,Gananoque,132393
44.3243551,-76.1613661,2,Water Street West (675),a,Water Street West,22,11393900,221450675,Gananoque,132393
44.3243823,-76.1626521,2,St. Lawrence Street (893),a,St. Lawrence Street,12,11393874,221448893,Gananoque,132393
44.3243823,-76.1626521,2,St. Lawrence Street (901),a,St. Lawrence Street,12,11393874,221448901,Gananoque,132393
44.3243823,-76.1626521,2,Market Street (937),a,Market Street,8,11393903,221450937,Gananoque,132393
44.3243823,-76.1626521,2,Market Street (938),a,Market Street,8,11393903,221450938,Gananoque,132393
44.3244168,-76.1626111,2,St. Lawrence Street (894),a,St. Lawrence Street,12,11393874,221448894,Gananoque,132393
44.3244522,-76.1612483,2,Water Street West (008),a,Water Street West,22,11393900,572680008,Gananoque,132393
44.3244787,-76.1664024,2,Church Street (157),a,Church Street,3,11393906,221451157,Gananoque,132393
44.3245216,-76.161164,2,Water Street West (676),a,Water Street West,22,11393900,221450676,Gananoque,132393
44.3245216,-76.161164,2,Water Street West (682),a,Water Street West,22,11393900,221450682,Gananoque,132393
44.3245216,-76.161164,2,Main Street (018),a,Main Street,17,11393904,221451018,Gananoque,132393
44.3245557,-76.1777503,2,Dempster Lane (457),a,Dempster Lane,11,11393885,221449457,Gananoque,132393
44.3245559,-76.1654473,2,Bay Road (087),a,Bay Road,19,11393905,221451087,Gananoque,132393
44.3245888,-76.169273,2,Bay Road (835),a,Bay Road,19,11393905,470338835,Gananoque,132393
44.3245984,-76.1638619,2,Clarence Street (698),a,Clarence Street,10,11393901,221450698,Gananoque,132393
44.3245984,-76.1638619,2,Clarence Street (702),a,Clarence Street,10,11393901,221450702,Gananoque,132393
44.3245984,-76.1638619,2,Bay Road (081),a,Bay Road,19,11393905,221451081,Gananoque,132393
44.3246459,-76.1777396,2,Dempster Lane (458),a,Dempster Lane,11,11393885,221449458,Gananoque,132393
44.3246681,-76.1609823,2,Water Street West (683),a,Water Street West,22,11393900,221450683,Gananoque,132393
44.3246928,-76.1652618,2,Bay Road (086),a,Bay Road,19,11393905,221451086,Gananoque,132393
44.3247221,-76.1641588,2,Bay Road (082),a,Bay Road,19,11393905,221451082,Gananoque,132393
44.3247231,-76.1763616,2,Steel Street (418),a,Steel Street,2,11393884,221449418,Gananoque,132393
44.3247231,-76.1763616,2,Dempster Lane (463),a,Dempster Lane,11,11393885,221449463,Gananoque,132393
44.3247231,-76.1763616,2,Ontario Street (183),a,Ontario Street,3,11393917,221452183,Gananoque,132393
44.3247281,-76.1776284,2,Dempster Lane (459),a,Dempster Lane,11,11393885,221449459,Gananoque,132393
44.324758,-76.1650499,2,Bay Road (085),a,Bay Road,19,11393905,221451085,Gananoque,132393
44.3247651,-76.1643603,2,Bay Road (083),a,Bay Road,19,11393905,221451083,Gananoque,132393
44.3247756,-76.1615745,2,Main Street (037),a,Main Street,17,11393904,386144037,Gananoque,132393
44.3247813,-76.1645362,2,Bay Road (084),a,Bay Road,19,11393905,221451084,Gananoque,132393
44.3247901,-76.1608308,2,Water Street West (042),a,Water Street West,22,11393900,386144042,Gananoque,132393
44.3248133,-76.1616354,2,Main Street (038),a,Main Street,17,11393904,386144038,Gananoque,132393
44.3248399,-76.176389,2,Dempster Lane (462),a,Dempster Lane,11,11393885,221449462,Gananoque,132393
44.3248654,-76.1607375,2,Water Street West (043),a,Water Street West,22,11393900,386144043,Gananoque,132393
44.3248995,-76.1634831,2,Clarence Street (699),a,Clarence Street,10,11393901,221450699,Gananoque,132393
44.3248995,-76.1634831,2,Clarence Street (703),a,Clarence Street,10,11393901,221450703,Gananoque,132393
44.3248995,-76.1634831,2,Market Street (936),a,Market Street,8,11393903,221450936,Gananoque,132393
44.3248995,-76.1634831,2,Market Street (943),a,Market Street,8,11393903,221450943,Gananoque,132393
44.3249099,-76.1801734,2,King Street West (417),a,King Street West,44,11393914,318634417,Gananoque,132393
44.3249099,-76.1801734,2,County Road 2 (849),a,County Road 2,5,11393919,470338849,Gananoque,132393
44.3249237,-76.1620009,2,St. Lawrence Street (005),a,St. Lawrence Street,12,11393874,572680005,Gananoque,132393
44.3249286,-76.1765162,2,Dempster Lane (461),a,Dempster Lane,11,11393885,221449461,Gananoque,132393
44.3249535,-76.1767173,2,Dempster Lane (460),a,Dempster Lane,11,11393885,221449460,Gananoque,132393
44.3249536,-76.1740836,2,Maple Street South (358),a,Maple Street South,6,11393883,221449358,Gananoque,132393
44.3249536,-76.1740836,2,Maple Street South (359),a,Maple Street South,6,11393883,221449359,Gananoque,132393
44.3249536,-76.1740836,2,Steel Street (421),a,Steel Street,2,11393884,221449421,Gananoque,132393
44.32499,-76.161921,2,St. Lawrence Street (891),a,St. Lawrence Street,12,11393874,221448891,Gananoque,132393
44.32499,-76.161921,2,St. Lawrence Street (895),a,St. Lawrence Street,12,11393874,221448895,Gananoque,132393
44.32499,-76.161921,2,Main Street (016),a,Main Street,17,11393904,221451016,Gananoque,132393
44.32499,-76.161921,2,Main Street (019),a,Main Street,17,11393904,221451019,Gananoque,132393
44.325009,-76.1605592,2,Water Street West (684),a,Water Street West,22,11393900,221450684,Gananoque,132393
44.3250225,-76.1798896,2,King Street West (682),a,King Street West,44,11393914,408548682,Gananoque,132393
44.3250768,-76.1797527,2,King Street West (011),a,King Street West,44,11393914,572680011,Gananoque,132393
44.3250932,-76.1701359,2,Bay Road (829),a,Bay Road,19,11393905,470338829,Gananoque,132393
44.3250961,-76.1604073,2,Water Street West (680),a,Water Street West,22,11393900,221450680,Gananoque,132393
44.3250961,-76.1604073,2,Water Street West (685),a,Water Street West,22,11393900,221450685,Gananoque,132393
44.3250961,-76.1604073,2,Mill Street (399),a,Mill Street,17,11393907,507085399,Gananoque,132393
44.3251691,-76.1601907,2,Water Street West (039),a,Water Street West,22,11393900,386144039,Gananoque,132393
44.3251856,-76.1676057,2,Princess Street (230),a,Princess Street,4,11393902,401213230,Gananoque,132393
44.3252175,-76.1605434,2,Mill Street (400),a,Mill Street,17,11393907,507085400,Gananoque,132393
44.325225,-76.1600249,2,Water Street West (040),a,Water Street West,22,11393900,386144040,Gananoque,132393
44.3252342,-76.1702602,2,Bay Road (837),a,Bay Road,19,11393905,470338837,Gananoque,132393
44.3252379,-76.1793468,2,King Street West (683),a,King Street West,44,11393914,408548683,Gananoque,132393
44.3252496,-76.1664798,2,Church Street (158),a,Church Street,3,11393906,221451158,Gananoque,132393
44.3252716,-76.157192,2,Stone Street South (296),a,Stone Street South,20,11393867,221448296,Gananoque,132393
44.3252937,-76.1598208,2,Water Street West (041),a,Water Street West,22,11393900,386144041,Gananoque,132393
44.3252992,-76.1615477,2,St. Lawrence Street (892),a,St. Lawrence Street,12,11393874,221448892,Gananoque,132393
44.3253246,-76.1702947,2,Bay Road (686),a,Bay Road,19,11393905,408548686,Gananoque,132393
44.3253587,-76.1596281,2,Water Street West (681),a,Water Street West,22,11393900,221450681,Gananoque,132393
44.3253587,-76.1596281,2,Water Street (463),a,Water Street,2,11393910,221451463,Gananoque,132393
44.3253712,-76.1607957,2,Mill Street (402),a,Mill Street,17,11393907,507085402,Gananoque,132393
44.3254308,-76.1628185,2,Clarence Street (700),a,Clarence Street,10,11393901,221450700,Gananoque,132393
44.3254527,-76.1574164,2,South Street (773),a,South Street,13,11393863,221447773,Gananoque,132393
44.3254527,-76.1574164,2,Stone Street South (294),a,Stone Street South,20,11393867,221448294,Gananoque,132393
44.3254527,-76.1574164,2,Stone Street South (295),a,Stone Street South,20,11393867,221448295,Gananoque,132393
44.3254972,-76.1627355,2,Clarence Street (701),a,Clarence Street,10,11393901,221450701,Gananoque,132393
44.3254972,-76.1627355,2,Main Street (012),a,Main Street,17,11393904,221451012,Gananoque,132393
44.3254972,-76.1627355,2,Main Street (017),a,Main Street,17,11393904,221451017,Gananoque,132393
44.3255115,-76.1644378,2,Market Street (942),a,Market Street,8,11393903,221450942,Gananoque,132393
44.3255223,-76.1610391,2,Mill Street (401),a,Mill Street,17,11393907,507085401,Gananoque,132393
44.3255482,-76.1591551,2,Water Street East (269),a,Water Street East,4,11393909,221451269,Gananoque,132393
44.3255482,-76.1591551,2,Water Street (464),a,Water Street,2,11393910,221451464,Gananoque,132393
44.325566,-76.1626494,2,Clarence Street (398),a,Clarence Street,10,11393901,507085398,Gananoque,132393
44.3256107,-76.1784072,2,King Street West (418),a,King Street West,44,11393914,318634418,Gananoque,132393
44.3256518,-76.1782873,2,King Street West (419),a,King Street West,44,11393914,318634419,Gananoque,132393
44.3256665,-76.1646789,2,Market Street (941),a,Market Street,8,11393903,221450941,Gananoque,132393
44.3257017,-76.1780646,2,King Street West (420),a,King Street West,44,11393914,318634420,Gananoque,132393
44.3257085,-76.1703426,2,Bay Road (836),a,Bay Road,19,11393905,470338836,Gananoque,132393
44.3257304,-76.1586535,2,Water Street East (270),a,Water Street East,4,11393909,221451270,Gananoque,132393
44.3257438,-76.1778146,2,King Street West (421),a,King Street West,44,11393914,318634421,Gananoque,132393
44.3257482,-76.1734137,2,Osborne Street (614),a,Osborne Street,3,11393887,221449614,Gananoque,132393
44.3257482,-76.1734137,2,King Street West (781),a,King Street West,44,11393914,221451781,Gananoque,132393
44.325753,-76.1742099,2,Maple Street South (360),a,Maple Street South,6,11393883,221449360,Gananoque,132393
44.325753,-76.1742099,2,King Street West (780),a,King Street West,44,11393914,221451780,Gananoque,132393
44.3257613,-76.1775384,2,King Street West (422),a,King Street West,44,11393914,318634422,Gananoque,132393
44.3257615,-76.1726174,2,Birch Street (454),a,Birch Street,7,11393897,221450454,Gananoque,132393
44.3257615,-76.1726174,2,King Street West (783),a,King Street West,44,11393914,221451783,Gananoque,132393
44.3257623,-76.1758396,2,King Street West (298),a,King Street West,44,11393914,362776298,Gananoque,132393
44.3257649,-76.1759164,2,King Street West (779),a,King Street West,44,11393914,221451779,Gananoque,132393
44.3257649,-76.1759164,2,Garfield Street (842),a,Garfield Street,15,11393915,221451842,Gananoque,132393
44.3257706,-76.157804,2,Stone Street South (293),a,Stone Street South,20,11393867,221448293,Gananoque,132393
44.3257706,-76.157804,2,South Alley (367),a,South Alley,4,21924268,507085367,Gananoque,132393
44.3258356,-76.1714612,2,Elm Street (408),a,Elm Street,6,11393896,221450408,Gananoque,132393
44.3258356,-76.1714612,2,King Street West (785),a,King Street West,44,11393914,221451785,Gananoque,132393
44.3258815,-76.172636,2,Birch Street (644),a,Birch Street,7,11393897,408548644,Gananoque,132393
44.3258818,-76.1759281,2,Garfield Street (657),a,Garfield Street,15,11393915,408548657,Gananoque,132393
44.3259066,-76.1703704,2,Victoria Avenue (284),a,Victoria Avenue,14,11393894,221450284,Gananoque,132393
44.3259066,-76.1703704,2,King Street West (787),a,King Street West,44,11393914,221451787,Gananoque,132393
44.3259204,-76.1582659,2,Water Street East (271),a,Water Street East,4,11393909,221451271,Gananoque,132393
44.3259283,-76.1759327,2,Garfield Street (841),a,Garfield Street,15,11393915,221451841,Gananoque,132393
44.3259483,-76.1580196,2,Stone Street South (273),a,Stone Street South,20,11393867,401213273,Gananoque,132393
44.3259505,-76.1714834,2,Elm Street (637),a,Elm Street,6,11393896,408548637,Gananoque,132393
44.3259719,-76.1676848,2,Princess Street (412),a,Princess Street,4,11393902,318634412,Gananoque,132393
44.3259838,-76.1690027,2,King Street West (684),a,King Street West,44,11393914,408548684,Gananoque,132393
44.3259925,-76.1688482,2,King Street West (846),a,King Street West,44,11393914,470338846,Gananoque,132393
44.3260029,-76.1635332,2,Main Street (035),a,Main Street,17,11393904,386144035,Gananoque,132393
44.3260035,-76.1621022,2,Clarence Street (396),a,Clarence Street,10,11393901,507085396,Gananoque,132393
44.3260086,-76.1703845,2,Victoria Avenue (410),a,Victoria Avenue,14,11393894,318634410,Gananoque,132393
44.3260177,-76.1581038,2,Stone Street South (291),a,Stone Street South,20,11393867,221448291,Gananoque,132393
44.3260177,-76.1581038,2,Stone Street South (292),a,Stone Street South,20,11393867,221448292,Gananoque,132393
44.3260177,-76.1581038,2,Water Street East (272),a,Water Street East,4,11393909,221451272,Gananoque,132393
44.326027,-76.1682367,2,Hickory Street (519),a,Hickory Street,3,11393898,221450519,Gananoque,132393
44.326027,-76.1682367,2,King Street West (843),a,King Street West,44,11393914,470338843,Gananoque,132393
44.3260647,-76.1676941,2,Princess Street (830),a,Princess Street,4,11393902,221450830,Gananoque,132393
44.3260647,-76.1676941,2,King Street West (844),a,King Street West,44,11393914,470338844,Gananoque,132393
44.3260876,-76.1636647,2,Main Street (036),a,Main Street,17,11393904,386144036,Gananoque,132393
44.3260887,-76.1620297,2,Clarence Street (397),a,Clarence Street,10,11393901,507085397,Gananoque,132393
44.3260887,-76.1620297,2,Mill Street (207),a,Mill Street,17,11393907,221451207,Gananoque,132393
44.3260957,-76.158201,2,John Street (046),a,John Street,6,11393865,221448046,Gananoque,132393
44.3260957,-76.158201,2,Stone Street South (290),a,Stone Street South,20,11393867,221448290,Gananoque,132393
44.326114,-76.1682504,2,Hickory Street (411),a,Hickory Street,3,11393898,318634411,Gananoque,132393
44.3261177,-76.1670267,2,Centre Street (951),a,Centre Street,5,11393875,221448951,Gananoque,132393
44.3261177,-76.1670267,2,King Street West (845),a,King Street West,44,11393914,470338845,Gananoque,132393
44.3261466,-76.1665699,2,Church Street (159),a,Church Street,3,11393906,221451159,Gananoque,132393
44.3261466,-76.1665699,2,King Street West (685),a,King Street West,44,11393914,408548685,Gananoque,132393
44.3261544,-76.1664704,2,Tanner Street (691),a,Tanner Street,3,11393888,221449691,Gananoque,132393
44.3261544,-76.1664704,2,King Street West (842),a,King Street West,44,11393914,470338842,Gananoque,132393
44.326165,-76.1621556,2,Mill Street (209),a,Mill Street,17,11393907,221451209,Gananoque,132393
44.3261965,-76.1622387,2,Mill Street (336),a,Mill Street,17,11393907,307939336,Gananoque,132393
44.3262445,-76.1655782,2,Market Street (940),a,Market Street,8,11393903,221450940,Gananoque,132393
44.3262445,-76.1655782,2,King Street West (796),a,King Street West,44,11393914,221451796,Gananoque,132393
44.3262568,-76.1623981,2,Mill Street (232),a,Mill Street,17,11393907,401213232,Gananoque,132393
44.3262747,-76.1652964,2,King Street West (265),a,King Street West,44,11393914,401213265,Gananoque,132393
44.3262953,-76.1648097,2,King Street West (360),a,King Street West,44,11393914,401213360,Gananoque,132393
44.3263063,-76.1649612,2,King Street West (266),a,King Street West,44,11393914,401213266,Gananoque,132393
44.3263088,-76.1550723,2,Charles Street South (714),a,Charles Street South,15,11393862,221447714,Gananoque,132393
44.326313,-76.1648903,2,King Street West (267),a,King Street West,44,11393914,401213267,Gananoque,132393
44.326313,-76.1648903,2,King Street West (303),a,King Street West,44,11393914,401213303,Gananoque,132393
44.326313,-76.1648903,2,King Street West (359),a,King Street West,44,11393914,401213359,Gananoque,132393
44.3263144,-76.1647068,2,King Street West (295),a,King Street West,44,11393914,401213295,Gananoque,132393
44.3263144,-76.1647068,2,King Street West (361),a,King Street West,44,11393914,401213361,Gananoque,132393
44.3263464,-76.1759779,2,Garfield Street (839),a,Garfield Street,15,11393915,221451839,Gananoque,132393
44.3263493,-76.1648435,2,King Street West (847),a,King Street West,44,11393914,470338847,Gananoque,132393
44.3263643,-76.1641756,2,Main Street (325),a,Main Street,17,11393904,401213325,Gananoque,132393
44.3263684,-76.1645995,2,King Street West (296),a,King Street West,44,11393914,401213296,Gananoque,132393
44.3263702,-76.1641036,2,Main Street (014),a,Main Street,17,11393904,221451014,Gananoque,132393
44.3263702,-76.1641036,2,Mill Street (214),a,Mill Street,17,11393907,221451214,Gananoque,132393
44.3263868,-76.1647373,2,King Street West (302),a,King Street West,44,11393914,401213302,Gananoque,132393
44.3264168,-76.162821,2,Mill Street (233),a,Mill Street,17,11393907,401213233,Gananoque,132393
44.3264219,-76.1645496,2,King Street West (297),a,King Street West,44,11393914,401213297,Gananoque,132393
44.3264267,-76.1641406,2,Main Street (322),a,Main Street,17,11393904,401213322,Gananoque,132393
44.3264394,-76.1646554,2,King Street West (301),a,King Street West,44,11393914,401213301,Gananoque,132393
44.3264527,-76.1639996,2,Mill Street (647),a,Mill Street,17,11393907,408548647,Gananoque,132393
44.3264695,-76.1645223,2,Main Street (324),a,Main Street,17,11393904,401213324,Gananoque,132393
44.3264695,-76.1645223,2,King Street West (298),a,King Street West,44,11393914,401213298,Gananoque,132393
44.3264695,-76.1645223,2,King Street West (354),a,King Street West,44,11393914,401213354,Gananoque,132393
44.3264862,-76.1643299,2,Main Street (148),a,Main Street,17,11393904,423448148,Gananoque,132393
44.3265056,-76.1727324,2,Birch Street (455),a,Birch Street,7,11393897,221450455,Gananoque,132393
44.3265244,-76.1645981,2,King Street East (825),a,King Street East,105,11393866,470338825,Gananoque,132393
44.3265244,-76.1645981,2,Main Street (147),a,Main Street,17,11393904,423448147,Gananoque,132393
44.3265244,-76.1645981,2,Main Street (149),a,Main Street,17,11393904,423448149,Gananoque,132393
44.3265244,-76.1645981,2,King Street West (848),a,King Street West,44,11393914,470338848,Gananoque,132393
44.3265345,-76.1644852,2,Main Street (323),a,Main Street,17,11393904,401213323,Gananoque,132393
44.3265345,-76.1644852,2,King Street West (355),a,King Street West,44,11393914,401213355,Gananoque,132393
44.3265702,-76.1644648,2,King Street West (356),a,King Street West,44,11393914,401213356,Gananoque,132393
44.3265734,-76.1632349,2,Mill Street (234),a,Mill Street,17,11393907,401213234,Gananoque,132393
44.3265809,-76.1645615,2,King Street East (307),a,King Street East,105,11393866,401213307,Gananoque,132393
44.3266093,-76.1638023,2,Mill Street (646),a,Mill Street,17,11393907,408548646,Gananoque,132393
44.3266185,-76.1588612,2,Stone Street South (289),a,Stone Street South,20,11393867,221448289,Gananoque,132393
44.3266185,-76.1588612,2,Manse Alley (375),a,Manse Alley,4,21924270,507085375,Gananoque,132393
44.3266347,-76.1637702,2,Mill Street (213),a,Mill Street,17,11393907,221451213,Gananoque,132393
44.3266384,-76.1634066,2,Mill Street (210),a,Mill Street,17,11393907,221451210,Gananoque,132393
44.3266445,-76.1665304,2,Tanner Street (223),a,Tanner Street,3,11393888,401213223,Gananoque,132393
44.3266566,-76.1555079,2,Charles Street South (715),a,Charles Street South,15,11393862,221447715,Gananoque,132393
44.3266566,-76.1555079,2,South Street (771),a,South Street,13,11393863,221447771,Gananoque,132393
44.3266566,-76.1555079,2,South Street (772),a,South Street,13,11393863,221447772,Gananoque,132393
44.3266946,-76.1636959,2,Mill Street (212),a,Mill Street,17,11393907,221451212,Gananoque,132393
44.3267008,-76.1645601,2,King Street East (306),a,King Street East,105,11393866,401213306,Gananoque,132393
44.3267045,-76.1644833,2,King Street West (357),a,King Street West,44,11393914,401213357,Gananoque,132393
44.3267055,-76.1635828,2,Mill Street (211),a,Mill Street,17,11393907,221451211,Gananoque,132393
44.3267452,-76.1645284,2,King Street East (239),a,King Street East,105,11393866,401213239,Gananoque,132393
44.3267452,-76.1645284,2,King Street East (305),a,King Street East,105,11393866,401213305,Gananoque,132393
44.3267452,-76.1645284,2,King Street West (358),a,King Street West,44,11393914,401213358,Gananoque,132393
44.3267717,-76.167109,2,Centre Street (953),a,Centre Street,5,11393875,221448953,Gananoque,132393
44.3268416,-76.1760091,2,Garfield Street (838),a,Garfield Street,15,11393915,221451838,Gananoque,132393
44.3268416,-76.1760091,2,Coachmen's Court (412),a,Coachmen's Court,2,21924276,507085412,Gananoque,132393
44.3268436,-76.1645299,2,King Street East (109),a,King Street East,105,11393866,221448109,Gananoque,132393
44.3268436,-76.1645299,2,King Street East (130),a,King Street East,105,11393866,221448130,Gananoque,132393
44.3268439,-76.1670854,2,Centre Street (955),a,Centre Street,5,11393875,221448955,Gananoque,132393
44.3268627,-76.1728034,2,Birch Street (297),a,Birch Street,7,11393897,362776297,Gananoque,132393
44.3268717,-76.1670107,2,Centre Street (957),a,Centre Street,5,11393875,221448957,Gananoque,132393
44.3268749,-76.1754217,2,Coachmen's Court (413),a,Coachmen's Court,2,21924276,507085413,Gananoque,132393
44.3269181,-76.166571,2,Centre Street (958),a,Centre Street,5,11393875,221448958,Gananoque,132393
44.3269181,-76.166571,2,Tanner Street (693),a,Tanner Street,3,11393888,221449693,Gananoque,132393
44.3269181,-76.166571,2,First Street (179),a,First Street,19,11393892,221450179,Gananoque,132393
44.3269393,-76.1760262,2,Garfield Street (837),a,Garfield Street,15,11393915,221451837,Gananoque,132393
44.3269535,-76.1592767,2,Arthur Street (429),a,Arthur Street,18,11393858,221447429,Gananoque,132393
44.3269535,-76.1592767,2,Stone Street South (288),a,Stone Street South,20,11393867,221448288,Gananoque,132393
44.3269724,-76.1559034,2,Charles Street South (716),a,Charles Street South,15,11393862,221447716,Gananoque,132393
44.3269724,-76.1559034,2,South Alley (366),a,South Alley,4,21924268,507085366,Gananoque,132393
44.3269724,-76.1559034,2,South Alley (368),a,South Alley,4,21924268,507085368,Gananoque,132393
44.3270486,-76.1760718,2,Garfield Street (836),a,Garfield Street,15,11393915,221451836,Gananoque,132393
44.3271811,-76.1761607,2,Garfield Street (835),a,Garfield Street,15,11393915,221451835,Gananoque,132393
44.3272656,-76.1666428,2,First Street (182),a,First Street,19,11393892,221450182,Gananoque,132393
44.3272739,-76.1596631,2,Stone Street South (287),a,Stone Street South,20,11393867,221448287,Gananoque,132393
44.3272739,-76.1596631,2,Ash Alley (381),a,Ash Alley,4,21924271,507085381,Gananoque,132393
44.3273059,-76.1563211,2,Charles Street South (717),a,Charles Street South,15,11393862,221447717,Gananoque,132393
44.3273059,-76.1563211,2,John Street (045),a,John Street,6,11393865,221448045,Gananoque,132393
44.3273059,-76.1563211,2,John Street (048),a,John Street,6,11393865,221448048,Gananoque,132393
44.3273256,-76.1645466,2,King Street East (105),a,King Street East,105,11393866,221448105,Gananoque,132393
44.3273256,-76.1645466,2,King Street East (110),a,King Street East,105,11393866,221448110,Gananoque,132393
44.3273416,-76.166686,2,First Street (643),a,First Street,19,11393892,408548643,Gananoque,132393
44.3273605,-76.1729025,2,First Street (173),a,First Street,19,11393892,221450173,Gananoque,132393
44.3273605,-76.1729025,2,Birch Street (452),a,Birch Street,7,11393897,221450452,Gananoque,132393
44.3273605,-76.1729025,2,Birch Street (456),a,Birch Street,7,11393897,221450456,Gananoque,132393
44.3274236,-76.1667457,2,First Street (184),a,First Street,19,11393892,221450184,Gananoque,132393
44.3274484,-76.1764234,2,Garfield Street (408),a,Garfield Street,15,11393915,507085408,Gananoque,132393
44.3274621,-76.1717758,2,First Street (174),a,First Street,19,11393892,221450174,Gananoque,132393
44.3274621,-76.1717758,2,First Street (175),a,First Street,19,11393892,221450175,Gananoque,132393
44.3274621,-76.1717758,2,Elm Street (409),a,Elm Street,6,11393896,221450409,Gananoque,132393
44.3274621,-76.1717758,2,Elm Street (410),a,Elm Street,6,11393896,221450410,Gananoque,132393
44.3274829,-76.164552,2,King Street East (106),a,King Street East,105,11393866,221448106,Gananoque,132393
44.3275642,-76.1705989,2,First Street (176),a,First Street,19,11393892,221450176,Gananoque,132393
44.3275642,-76.1705989,2,First Street (177),a,First Street,19,11393892,221450177,Gananoque,132393
44.3275642,-76.1705989,2,Victoria Avenue (285),a,Victoria Avenue,14,11393894,221450285,Gananoque,132393
44.3275642,-76.1705989,2,Victoria Avenue (286),a,Victoria Avenue,14,11393894,221450286,Gananoque,132393
44.3275993,-76.1789494,2,Garfield Street (831),a,Garfield Street,15,11393915,221451831,Gananoque,132393
44.3276086,-76.1791451,2,Garfield Street (830),a,Garfield Street,15,11393915,221451830,Gananoque,132393
44.3276136,-76.1600895,2,Wellington Street (615),a,Wellington Street,5,11393860,221447615,Gananoque,132393
44.3276136,-76.1600895,2,Stone Street South (286),a,Stone Street South,20,11393867,221448286,Gananoque,132393
44.3276283,-76.1669871,2,First Street (186),a,First Street,19,11393892,221450186,Gananoque,132393
44.3276494,-76.1645577,2,King Street East (107),a,King Street East,105,11393866,221448107,Gananoque,132393
44.3276752,-76.1694347,2,First Street (178),a,First Street,19,11393892,221450178,Gananoque,132393
44.3276752,-76.1694347,2,First Street (192),a,First Street,19,11393892,221450192,Gananoque,132393
44.3276752,-76.1694347,2,Oak Street (366),a,Oak Street,5,11393895,221450366,Gananoque,132393
44.3277567,-76.1685082,2,First Street (193),a,First Street,19,11393892,221450193,Gananoque,132393
44.3277567,-76.1685082,2,First Street (194),a,First Street,19,11393892,221450194,Gananoque,132393
44.3277567,-76.1685082,2,Hickory Street (522),a,Hickory Street,3,11393898,221450522,Gananoque,132393
44.327785,-76.1537192,2,South Street (363),a,South Street,13,11393863,507085363,Gananoque,132393
44.3277864,-76.1682454,2,River Street (368),a,River Street,9,11393868,221448368,Gananoque,132393
44.3277864,-76.1682454,2,First Street (191),a,First Street,19,11393892,221450191,Gananoque,132393
44.3277864,-76.1682454,2,First Street (195),a,First Street,19,11393892,221450195,Gananoque,132393
44.3278198,-76.1536742,2,South Street (364),a,South Street,13,11393863,507085364,Gananoque,132393
44.3278239,-76.1672177,2,First Street (188),a,First Street,19,11393892,221450188,Gananoque,132393
44.3278299,-76.1569774,2,Charles Street South (718),a,Charles Street South,15,11393862,221447718,Gananoque,132393
44.3278299,-76.1569774,2,Manse Alley (374),a,Manse Alley,4,21924270,507085374,Gananoque,132393
44.3278299,-76.1569774,2,Manse Alley (377),a,Manse Alley,4,21924270,507085377,Gananoque,132393
44.3278559,-76.1676071,2,First Street (190),a,First Street,19,11393892,221450190,Gananoque,132393
44.327858,-76.1674065,2,First Street (189),a,First Street,19,11393892,221450189,Gananoque,132393
44.3278622,-76.153646,2,William Street South (582),a,William Street South,18,11393859,221447582,Gananoque,132393
44.3278622,-76.153646,2,South Street (770),a,South Street,13,11393863,221447770,Gananoque,132393
44.3278622,-76.153646,2,South Street (774),a,South Street,13,11393863,221447774,Gananoque,132393
44.3279021,-76.1536654,2,William Street South (361),a,William Street South,18,11393859,507085361,Gananoque,132393
44.3279368,-76.1645692,2,King Street East (108),a,King Street East,105,11393866,221448108,Gananoque,132393
44.3279368,-76.1645692,2,King Street East (154),a,King Street East,105,11393866,221448154,Gananoque,132393
44.3279419,-76.1537042,2,William Street South (360),a,William Street South,18,11393859,507085360,Gananoque,132393
44.3279494,-76.1605112,2,Stone Street South (285),a,Stone Street South,20,11393867,221448285,Gananoque,132393
44.3279494,-76.1605112,2,Cedar Alley (371),a,Cedar Alley,4,21924269,507085371,Gananoque,132393
44.3279555,-76.1524834,2,South Street (780),a,South Street,13,11393863,221447780,Gananoque,132393
44.3279625,-76.1526842,2,South Street (779),a,South Street,13,11393863,221447779,Gananoque,132393
44.3279743,-76.1524085,2,South Street (781),a,South Street,13,11393863,221447781,Gananoque,132393
