lat,lon,sz,names,len_cat,street,street_nodes,street_id,node_id,source_city,source_city_id
43.7819298,-79.1338233,2,Adenmore Road (812),a,Adenmore Road,18,11286814,219483812,Toronto,131268
43.7819298,-79.1338233,2,Brimforest Gate (823),a,Brimforest Gate,16,11286815,219483823,Toronto,131268
43.7819358,-79.1472114,2,Conference Boulevard (494),a,Conference Boulevard,23,11284450,219383494,Toronto,131268
43.7819358,-79.1472114,2,Cockburn Drive (699),a,Cockburn Drive,40,11286810,219483699,Toronto,131268
43.7819475,-79.1337409,2,Adenmore Road (813),a,Adenmore Road,18,11286814,219483813,Toronto,131268
43.7819513,-79.1451702,2,Langevin Crescent (652),a,Langevin Crescent,40,11286808,219483652,Toronto,131268
43.7819582,-79.1681959,2,Colonel Danforth Trail (964),a,Colonel Danforth Trail,34,11284817,318915964,Toronto,131268
43.7819588,-79.145083,2,Langevin Crescent (654),a,Langevin Crescent,40,11286808,219483654,Toronto,131268
43.7819597,-79.1451327,2,Langevin Crescent (653),a,Langevin Crescent,40,11286808,219483653,Toronto,131268
43.7819739,-79.1510103,2,Acheson Boulevard (101),a,Acheson Boulevard,72,11286802,318927101,Toronto,131268
43.7819825,-79.1681833,2,Colonel Danforth Trail (728),a,Colonel Danforth Trail,34,11284817,219395728,Toronto,131268
43.781994,-79.1304558,2,Frank Faubert Drive (660),a,Frank Faubert Drive,21,11280141,218831660,Toronto,131268
43.7819986,-79.1472375,2,Cockburn Drive (700),a,Cockburn Drive,40,11286810,219483700,Toronto,131268
43.7820048,-79.1700717,2,Morrish Road (534),a,Morrish Road,47,11279792,611470534,Toronto,131268
43.7820275,-79.1509837,2,Acheson Boulevard (102),a,Acheson Boulevard,72,11286802,318927102,Toronto,131268
43.7820291,-79.133362,2,Adenmore Road (814),a,Adenmore Road,18,11286814,219483814,Toronto,131268
43.7820307,-79.1304102,2,Frank Faubert Drive (661),a,Frank Faubert Drive,21,11280141,218831661,Toronto,131268
43.7820312,-79.1321592,2,East Avenue (248),a,East Avenue,62,11279856,218815248,Toronto,131268
43.7820391,-79.1472543,2,Cockburn Drive (478),a,Cockburn Drive,40,11286810,355436478,Toronto,131268
43.7820441,-79.1614606,2,Ramblewood Drive (399),a,Ramblewood Drive,36,11284047,219369399,Toronto,131268
43.7820574,-79.1678168,2,Lawson Road (262),a,Lawson Road,74,11282370,218917262,Toronto,131268
43.7820601,-79.1467263,2,Conference Boulevard (495),a,Conference Boulevard,23,11284450,219383495,Toronto,131268
43.7820617,-79.1303244,2,Frank Faubert Drive (662),a,Frank Faubert Drive,21,11280141,218831662,Toronto,131268
43.7820641,-79.1681188,2,Lawson Road (261),a,Lawson Road,74,11282370,218917261,Toronto,131268
43.7820641,-79.1681188,2,Colonel Danforth Trail (727),a,Colonel Danforth Trail,34,11284817,219395727,Toronto,131268
43.7820797,-79.1675982,2,Lawson Road (263),a,Lawson Road,74,11282370,218917263,Toronto,131268
43.7820899,-79.1367611,2,Winter Gardens Trail (873),a,Winter Gardens Trail,21,11284506,219384873,Toronto,131268
43.7820907,-79.1366581,2,Winter Gardens Trail (874),a,Winter Gardens Trail,21,11284506,219384874,Toronto,131268
43.7820993,-79.1509691,2,Acheson Boulevard (103),a,Acheson Boulevard,72,11286802,318927103,Toronto,131268
43.7821029,-79.1674996,2,Lawson Road (691),a,Lawson Road,74,11282370,413335691,Toronto,131268
43.782109,-79.1614886,2,Ramblewood Drive (398),a,Ramblewood Drive,36,11284047,219369398,Toronto,131268
43.782109,-79.1614886,2,Whiteacres Avenue (431),a,Whiteacres Avenue,4,11284048,219369431,Toronto,131268
43.7821276,-79.1614041,2,Whiteacres Avenue (432),a,Whiteacres Avenue,4,11284048,219369432,Toronto,131268
43.7821378,-79.1673989,2,Lawson Road (264),a,Lawson Road,74,11282370,218917264,Toronto,131268
43.7821398,-79.1368184,2,Winter Gardens Trail (872),a,Winter Gardens Trail,21,11284506,219384872,Toronto,131268
43.7821445,-79.1509801,2,Acheson Boulevard (104),a,Acheson Boulevard,72,11286802,318927104,Toronto,131268
43.7821504,-79.1593468,2,Meadowvale Road (142),a,Meadowvale Road,221,11279706,218803142,Toronto,131268
43.7821504,-79.1593468,2,Bathgate Drive (726),a,Bathgate Drive,37,11280146,218831726,Toronto,131268
43.782157,-79.1652365,2,Bonacres Avenue (141),a,Bonacres Avenue,20,11283814,219362141,Toronto,131268
43.7821592,-79.1593028,2,Bathgate Drive (552),a,Bathgate Drive,37,11280146,611470552,Toronto,131268
43.78216,-79.1301267,2,Frank Faubert Drive (663),a,Frank Faubert Drive,21,11280141,218831663,Toronto,131268
43.7821721,-79.1648644,2,Bonacres Avenue (143),a,Bonacres Avenue,20,11283814,219362143,Toronto,131268
43.7821806,-79.1615196,2,Ramblewood Drive (397),a,Ramblewood Drive,36,11284047,219369397,Toronto,131268
43.7821846,-79.1651966,2,Bonacres Avenue (051),a,Bonacres Avenue,20,11283814,318911051,Toronto,131268
43.782187,-79.1464141,2,Conference Boulevard (496),a,Conference Boulevard,23,11284450,219383496,Toronto,131268
43.7821953,-79.1649096,2,Bonacres Avenue (061),a,Bonacres Avenue,20,11283814,318911061,Toronto,131268
43.7822016,-79.1651577,2,Bonacres Avenue (054),a,Bonacres Avenue,20,11283814,318911054,Toronto,131268
43.7822103,-79.1649612,2,Bonacres Avenue (060),a,Bonacres Avenue,20,11283814,318911060,Toronto,131268
43.7822147,-79.1651101,2,Bonacres Avenue (055),a,Bonacres Avenue,20,11283814,318911055,Toronto,131268
43.782216,-79.1300614,2,Frank Faubert Drive (664),a,Frank Faubert Drive,21,11280141,218831664,Toronto,131268
43.7822195,-79.1650041,2,Bonacres Avenue (058),a,Bonacres Avenue,20,11283814,318911058,Toronto,131268
